sensor, -0.0000,-0.0000,-0.0000
sensor, 0.0280,-0.0377,-0.1909
sensor, 0.0067,-0.0097,-0.1176
sensor, 0.0343,-0.0280,-0.0198
sensor, -0.0158,-0.0186,0.0439
sensor, -0.0216,-0.0430,0.0205
sensor, 0.0406,-0.0949,-0.0346
sensor, 0.0566,-0.0642,-0.1987
sensor, 0.0556,-0.0133,-0.2154
sensor, 0.0587,0.0065,-0.1169
sensor, 0.0088,-0.0056,-0.0432
sensor, -0.0075,-0.0066,-0.0071
sensor, 0.0013,-0.0086,0.0017
sensor, 0.0007,-0.0216,0.0138
sensor, 0.0299,-0.0450,0.0231
sensor, -0.0490,-0.0185,-0.0139
sensor, 0.0754,-0.0613,-0.0839
sensor, -0.0097,-0.0219,-0.0408
sensor, 0.0069,0.0333,0.0184
sensor, -0.0193,-0.0090,0.0235
sensor, 0.0534,-0.0486,-0.0263
sensor, 0.0223,-0.0484,-0.1316
sensor, -0.0038,-0.0435,-0.1735
sensor, 0.0315,-0.0304,-0.1420
sensor, 0.0029,0.0063,-0.1453
sensor, 0.0008,0.0390,-0.0675
sensor, -0.0278,0.0107,0.0026
sensor, 0.0028,-0.0083,0.0598
sensor, -0.0273,-0.0164,0.0276
sensor, -0.0561,-0.0631,0.0428
sensor, 0.0483,-0.0043,-0.0187
sensor, -0.0159,0.0066,-0.0682
sensor, 0.0086,0.0309,-0.0927
sensor, 0.0064,0.0315,-0.0819
sensor, 0.0136,-0.0048,-0.0535
sensor, 0.0058,0.0059,-0.0219
sensor, 0.0451,0.0165,-0.0170
sensor, 0.0268,-0.0245,-0.0408
sensor, 0.0113,-0.0182,-0.0866
sensor, 0.0344,-0.0225,-0.0902
sensor, 0.0341,-0.0800,-0.0758
sensor, -0.0141,-0.0447,-0.1400
sensor, 0.0281,-0.0493,-0.1542
sensor, 0.0651,0.0043,-0.1742
sensor, 0.0744,-0.0037,-0.0282
sensor, 0.0592,-0.0224,0.0549
sensor, 0.0107,-0.0425,0.1231
sensor, 0.0558,-0.0800,-0.0268
sensor, 0.0693,-0.0365,-0.1334
sensor, 0.0842,-0.0099,-0.2378
sensor, 0.0736,-0.0159,-0.2316
sensor, 0.0490,0.0212,-0.1681
sensor, 0.0393,0.0106,-0.0417
sensor, 0.0363,-0.0273,0.0543
sensor, -0.0148,-0.1006,0.0278
sensor, -0.0102,-0.0800,-0.0814
sensor, 0.0439,-0.0616,-0.0945
sensor, 0.0827,-0.0543,-0.0862
sensor, 0.0657,-0.0557,-0.1808
sensor, 0.0387,-0.0281,0.0358
sensor, 0.0350,-0.0269,0.0268
sensor, 0.0116,0.0016,-0.0277
sensor, 0.0489,0.0623,-0.0864
sensor, 0.0729,-0.0028,-0.0044
sensor, 0.0674,-0.1317,-0.0474
sensor, 0.0261,-0.0601,-0.1310
sensor, -0.0093,-0.0774,-0.0585
sensor, 0.0712,-0.0901,-0.0584
sensor, 0.0378,-0.0437,-0.1231
sensor, 0.0458,-0.0256,-0.0839
sensor, 0.0480,-0.0216,-0.0479
sensor, 0.0511,-0.0015,0.0210
sensor, 0.0763,-0.0647,0.0412
sensor, 0.1137,-0.0616,-0.0553
sensor, 0.0320,-0.0094,-0.0863
sensor, 0.0894,-0.0166,-0.0195
sensor, 0.0286,0.0349,-0.0087
sensor, 0.0208,0.0506,-0.0416
sensor, 0.0355,-0.0295,-0.0637
sensor, 0.1009,0.0099,-0.0851
sensor, 0.0698,-0.0412,-0.0471
sensor, 0.1084,-0.0901,-0.0478
sensor, 0.0167,0.0303,-0.0653
sensor, 0.0361,-0.0681,-0.0036
sensor, 0.0486,0.0228,-0.0723
sensor, 0.0497,0.0744,-0.0514
sensor, 0.0828,0.0410,-0.0807
sensor, 0.0478,0.0476,-0.0696
sensor, 0.0716,0.0524,-0.0204
sensor, 0.0425,-0.0071,0.0788
sensor, 0.0816,0.0578,0.2183
sensor, -0.0497,-0.0140,0.2990
sensor, 0.0922,-0.0203,0.1378
sensor, 0.0054,0.0067,0.1052
sensor, 0.1944,-0.0325,-0.0354
sensor, 0.2195,-0.0684,-0.2924
sensor, 0.1133,0.0444,-0.3390
sensor, 0.0250,0.0672,-0.0939
sensor, 0.0015,0.0333,0.1906
sensor, -0.0795,0.0240,0.3443
sensor, -0.0303,-0.0264,0.3569
sensor, 0.0317,0.0089,0.2524
sensor, 0.0900,-0.0689,0.1046
sensor, 0.0755,-0.0392,-0.1013
sensor, 0.0237,-0.0703,-0.1057
sensor, 0.0275,-0.0119,0.0777
sensor, 0.0535,-0.0303,0.3556
sensor, 0.0759,-0.0183,0.4352
sensor, -0.0123,-0.0447,0.3037
sensor, 0.0807,0.0423,0.1122
sensor, 0.1649,0.0661,-0.0598
sensor, 0.1657,0.0619,-0.2148
sensor, 0.2036,0.1028,-0.1718
sensor, 0.1195,0.1093,-0.0318
sensor, 0.0518,0.0694,0.0835
sensor, 0.0646,0.0905,0.0817
sensor, 0.0728,0.0945,0.0732
sensor, 0.0731,0.0150,0.0954
sensor, 0.0566,-0.1263,0.2072
sensor, 0.0821,-0.1301,0.2105
sensor, 0.1583,-0.1137,0.1237
sensor, 0.1017,-0.0206,0.0163
sensor, 0.1120,0.0081,0.0605
sensor, 0.1454,-0.0158,0.1840
sensor, 0.1422,-0.0438,0.2702
sensor, 0.1225,-0.0489,0.2943
sensor, 0.1424,-0.0452,0.2884
sensor, 0.2039,-0.0419,0.2182
sensor, 0.1991,-0.0148,0.0887
sensor, 0.1615,0.0470,0.1109
sensor, 0.1097,0.0412,0.1331
sensor, 0.0528,0.0233,0.1460
sensor, 0.0501,0.0485,0.1597
sensor, 0.0250,0.0143,0.2641
sensor, 0.0468,-0.1035,0.3808
sensor, 0.1433,-0.1572,0.3310
sensor, 0.1970,-0.1239,0.2274
sensor, 0.1695,-0.0314,0.0743
sensor, 0.0847,0.0120,-0.0168
sensor, 0.0966,0.0859,0.0278
sensor, 0.1650,0.0995,0.1494
sensor, 0.1422,0.0027,0.3734
sensor, 0.2044,-0.0850,0.4910
sensor, 0.2894,-0.1524,0.4604
sensor, 0.3589,-0.1571,0.1769
sensor, 0.2881,0.0241,-0.2411
sensor, 0.2083,0.1438,-0.3651
sensor, 0.1843,0.1309,-0.1000
sensor, 0.1025,0.0197,0.2341
sensor, 0.0625,-0.1039,0.4808
sensor, 0.0831,-0.1875,0.5353
sensor, 0.1705,-0.1243,0.3586
sensor, 0.1949,-0.0454,0.1886
sensor, 0.2548,-0.0064,0.1311
sensor, 0.1727,0.0050,0.1855
sensor, 0.1574,-0.0435,0.3366
sensor, 0.2594,-0.1217,0.3670
sensor, 0.1574,-0.0463,0.2690
sensor, 0.0907,-0.0119,0.1572
sensor, 0.0903,0.0128,0.0902
sensor, 0.0795,0.1252,0.1457
sensor, 0.0841,0.1422,0.2844
sensor, 0.0756,0.2171,0.3169
sensor, 0.1219,0.0965,0.3601
sensor, 0.1417,-0.0273,0.4258
sensor, 0.1282,-0.1547,0.5040
sensor, 0.2238,-0.2164,0.4756
sensor, 0.2142,-0.0985,0.2809
sensor, 0.1601,0.0445,0.0489
sensor, 0.0893,0.2402,-0.0685
sensor, 0.0641,0.2768,0.1277
sensor, 0.0903,0.1135,0.4250
sensor, 0.1580,-0.1606,0.7022
sensor, 0.1173,-0.2652,0.8213
sensor, 0.1102,-0.2785,0.7757
sensor, 0.1466,-0.2422,0.7611
sensor, 0.2065,-0.2006,0.6928
sensor, 0.3005,-0.1910,0.6517
sensor, 0.3450,-0.1084,0.4922
sensor, 0.2569,0.0623,0.1758
sensor, 0.1804,0.1636,-0.2142
sensor, 0.1127,0.3589,-0.0794
sensor, 0.1728,0.1283,0.2156
sensor, 0.1596,-0.1273,0.5703
sensor, 0.0459,-0.2543,0.8599
sensor, 0.0727,-0.3762,1.1104
sensor, 0.0942,-0.3991,0.9898
sensor, 0.1689,-0.1753,0.6637
sensor, 0.1696,-0.0195,0.4069
sensor, 0.2082,0.0712,0.3030
sensor, 0.2445,0.0815,0.2114
sensor, 0.2314,0.0604,0.2734
sensor, 0.1513,-0.0615,0.3508
sensor, 0.0682,-0.1978,0.5461
sensor, 0.0113,-0.2844,0.7161
sensor, 0.0469,-0.2823,0.7659
sensor, 0.0955,-0.1616,0.6601
sensor, 0.1979,-0.0556,0.5843
sensor, 0.2276,0.0181,0.4827
sensor, 0.2370,0.0720,0.4484
sensor, 0.2112,0.0883,0.4305
sensor, 0.1985,-0.0296,0.4184
sensor, 0.1508,-0.0740,0.4261
sensor, 0.1783,-0.1387,0.4428
sensor, 0.1312,-0.1652,0.4887
sensor, 0.1718,-0.2680,0.6259
sensor, 0.1869,-0.3177,0.6656
sensor, 0.2415,-0.3157,0.6498
sensor, 0.2203,-0.2077,0.5685
sensor, 0.2015,-0.1197,0.4864
sensor, 0.2452,-0.0833,0.4992
sensor, 0.2091,-0.0278,0.4832
sensor, 0.1848,-0.0606,0.5086
sensor, 0.2387,-0.1632,0.5755
sensor, 0.2836,-0.2186,0.5301
sensor, 0.2503,-0.1404,0.4518
sensor, 0.2061,-0.1526,0.4777
sensor, 0.2308,-0.2226,0.5553
sensor, 0.2014,-0.2354,0.6045
sensor, 0.1605,-0.2403,0.6380
sensor, 0.2032,-0.2566,0.6077
sensor, 0.2095,-0.2094,0.5528
sensor, 0.1939,-0.1883,0.5137
sensor, 0.2014,-0.2212,0.5196
sensor, 0.1742,-0.2108,0.5029
sensor, 0.1502,-0.2477,0.4960
sensor, 0.1114,-0.2701,0.5541
sensor, 0.1359,-0.2228,0.5306
sensor, 0.1732,-0.0938,0.4529
sensor, 0.1514,0.0284,0.3345
sensor, 0.1827,0.0648,0.2959
sensor, 0.2035,-0.0203,0.3148
sensor, 0.2069,-0.1067,0.3355
sensor, 0.1542,-0.1920,0.3766
sensor, 0.1656,-0.2106,0.4194
sensor, 0.1719,-0.1676,0.3457
sensor, 0.1960,-0.0291,0.2704
sensor, 0.1621,0.0346,0.2392
sensor, 0.1831,-0.0126,0.2716
sensor, 0.1732,-0.1136,0.2943
sensor, 0.1867,-0.1444,0.3483
sensor, 0.1799,-0.1263,0.2917
sensor, 0.1401,-0.0819,0.2710
sensor, 0.1462,-0.0478,0.2382
sensor, 0.1408,-0.0481,0.2454
sensor, 0.1633,-0.0750,0.2361
sensor, 0.1786,-0.0831,0.2434
sensor, 0.1416,-0.1034,0.2413
sensor, 0.1157,-0.0833,0.2690
sensor, 0.1659,-0.0757,0.2824
sensor, 0.1405,0.0081,0.2811
sensor, 0.1431,0.0159,0.2323
sensor, 0.1792,-0.0457,0.2173
sensor, 0.1758,-0.0811,0.2086
sensor, 0.1702,-0.1256,0.1772
sensor, 0.1643,-0.0821,0.1726
sensor, 0.1424,-0.0499,0.1248
sensor, 0.1494,-0.0414,0.0849
sensor, 0.1046,-0.0359,0.0834
sensor, 0.1052,-0.0472,0.1546
sensor, 0.1102,-0.1277,0.1980
sensor, 0.1090,-0.1722,0.2071
sensor, 0.1270,-0.1433,0.2040
sensor, 0.1582,-0.0833,0.1796
sensor, 0.1287,-0.0311,0.1292
sensor, 0.0921,-0.0011,0.1343
sensor, 0.1273,-0.0026,0.1449
sensor, 0.0845,0.0383,0.1445
sensor, 0.0565,-0.0270,0.1584
sensor, 0.0676,-0.0461,0.1590
sensor, 0.1158,-0.0547,0.1381
sensor, 0.0878,-0.0164,0.1558
sensor, 0.1590,-0.0210,0.2450
sensor, 0.1088,-0.0933,0.1739
sensor, 0.1155,-0.0798,0.1495
sensor, 0.0550,-0.0677,0.1158
sensor, 0.1392,-0.0358,0.1443
sensor, 0.1244,0.0073,0.1457
sensor, 0.1086,-0.0017,0.1648
sensor, 0.0887,-0.0831,0.2035
sensor, 0.0885,-0.1540,0.2033
sensor, 0.0838,-0.1600,0.2057
sensor, 0.1052,-0.1233,0.1743
sensor, 0.1060,-0.0787,0.0954
sensor, 0.1205,-0.0232,0.0807
sensor, 0.1509,-0.0093,0.0784
sensor, 0.1141,-0.0007,0.0701
sensor, 0.1058,0.0062,0.0949
sensor, 0.0564,-0.0226,0.0822
sensor, 0.0436,-0.0857,0.1646
sensor, 0.0651,-0.1787,0.2090
sensor, 0.0871,-0.1925,0.1845
sensor, 0.0996,-0.1631,0.1590
sensor, 0.1185,-0.1111,0.0913
sensor, 0.1406,-0.0505,0.0656
sensor, 0.1519,0.0076,0.0252
sensor, 0.1344,0.0320,0.0176
sensor, 0.1055,0.0019,0.0798
sensor, 0.1111,-0.0445,0.1315
sensor, 0.0857,-0.1279,0.1390
sensor, 0.1260,-0.1213,0.1081
sensor, 0.0848,-0.0581,0.0391
sensor, 0.0869,-0.0558,0.0169
sensor, 0.1189,-0.0796,0.0642
sensor, 0.1091,-0.0174,0.0598
sensor, 0.1044,-0.0075,0.0768
